Job,JobDescription,JobClassification,JobType,MasterJob,Priority,StockCode,StockDescription,Warehouse,Customer,CustomerName,JobTenderDate,JobDeliveryDate,JobStartDate,ActCompleteDate,Complete,SeqCheckReq,DateCalcMethod,ExpLabour,ExpMaterial,QtyToMake,QtyManufactured,Source,EstSourceNum,NextDetailLine,PctCompleteFlag,PrtFactDoc1,PrtFactDoc2,PrtFactDoc3,PrtFactDoc4,SellingPrice,AddLabPct,AddMatPct,ProfitPct,SalesOrder,MaterialBilled,LabourBilled,NextOpForAll,HighestOpPosted,TotalQtyScrapped,ConfirmedFlag,HoldFlag,JobCreatedStruc,LstOrderCreated,TraceableType,NxtLinePartBook,Route,WipCtlGlCode,Decimals,SalesOrderLine,MatCostToDate1,MatCostToDate2,MatCostToDate3,LabCostToDate1,LabCostToDate2,LabCostToDate3,HrsBookToDate1,HrsBookToDate2,HrsBookToDate3,MatValueIssues1,MatValueIssues2,MatValueIssues3,LabValueIssues1,LabValueIssues2,LabValueIssues3,NarrationNum,ReqPlnFlag,DateJobLstUpd,TimeJobLstUpd,HierarchyFlag,NextLineHier,EstTrailLoad,OrdEntSource,Version,Release,AllocationLine,PurgeJob,HierarchyJob,MrpFromJob,MrpToJob,OrigDueDate,GrossFlg,GrossQty,ExpLabCurrent,ExpMatCurrent,ReservedLotSerFlag,NotionalPart,CoProductCostMet,CoProductCostVal,CoProductType,CapexCode,CapexLine,UomFlag,ConvFactUom,ConvMulDiv,ScheduleFlag,SchStartDate,SchStartTime,SchEndDate,SchEndTime,QtyToMakeEnt,QtyManufacturedEnt,TotQtyScrappedEnt,GrossQtyEnt,ProductCode,LibraryCode,TimeStamp,NestAllocs,CreatedForNest
20044224,4762,SUB, , ,50,40971510,GUSSET MAIN FRAME,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,5.2,9.01894,4,4,N, ,4,0,Y,N,N,N,0,0,0,0, ,0,0,3,1,0,Y,N,Y, ,N,1,0,1200,2,0,41.38,0,0,21.45,0,0,0.33,0,0,41.38,0,0,21.45,0,0,0, ,00:00.0,1036, ,0, , ,     ,     ,  , , , , ,00:00.0,N,4,5.2,9.01894, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,4,4,0,4, ,     ,0x000000011DFC08E7, , 
20044029,4816,SUB, , ,50,40939408,GOOSENECK ASM,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,523.25,2339.67988,1,0,N, ,0,0,Y,N,N,N,6564.516,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,523.25,2339.67988, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011BBC9168, , 
20043944,PLATE 1/4X6-1/2X6-1/2=0.29,SUB, , ,50,40959096,PLATE 1/4X6-1/2X6-1/2=0.29,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,0.975,2.31115,40,0,N, ,0,0,Y,N,N,N,9.12581,0,0,0, ,0,0,2,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,40,0.975,2.31115, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,40,0,0,40, ,     ,0x000000011BBC9116, , 
20044036,4685,SUB, , ,50,40952323,"GNK;; 35ADG 48"" HT 79"" SWING",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,5979.95094,1,0,N, ,57,0,Y,N,N,N,18664.2915,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,2854.7,0,0,1680.9,0,0,25.86,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,5979.95094, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E216ECC, , 
70002325,PONY TOP HOIST PIN MOUNT,PAR, , ,50,PY-THP-001,PONY TOP HOIST PIN MOUNT,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,65,115.23677,10,0,N, ,0,0,Y,N,N,N,436.89451,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,65,115.23677, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011BBCA93E, , 
70002257,17FT PONY BOX FLOOR 3/8IN,PAR, , ,50,PF9193,17FT PONY BOX FLOOR 3/8IN,1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,4791.55669,1,0,O, ,0,0,Y,N,N,N,0,0,0,0,109619,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1119, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,4791.55669, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011BBCA8FA, , 
20044297,4665  Steel Kit,SUB, , ,50,40992566,"STEEL KIT FOR 25TT NTT 61""",1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,237.25,322.19232,1,1,P, ,63,0,Y,N,N,N,1261.8165,0,0,0, ,0,0,6,4,0,Y,N,Y, ,N,1,0,1200,2,0,372.87,0,0,180.05,0,0,2.77,0,0,372.87,0,0,180.05,0,0,0, ,00:00.0,1117, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,237.25,322.19232, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DFBF47E, , 
30001662,CLAIM #6699 - PAINT ISSUE,WAR, , ,50,#0999998,Warranty Parts & Labour,**,9999,WARRANTY,00:00.0,00:00.0,00:00.0,NULL,N,N,M,0,0,1,0, , ,1,0,N,N,N,N,0,0,0,0, ,0,0,1,0,0,Y,N,Y, ,N,0,0,1200,6,0,4947.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,1506, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,0, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011CEDC59C, , 
70002493,"TUBE MT 3X2X1/2 X 62""",PAR, , ,50,TR-AFR-P020,"TUBE MT 3X2X1/2 X 62""",1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,D,9.75,162.50291,14,0,P, ,1,0,Y,N,N,N,326.4,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,151.45,0,0,2.33,0,0,0,0,0,0,0,0,0, ,00:00.0,1138, ,0, , ,     ,     ,  , , , , ,00:00.0,N,14,9.75,162.50291, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,14,0,0,14, ,     ,0x000000011C5405AD, , 
70002466,BEAM ASSY PONY 3X,PAR, , ,50,PY-FR-A001,BEAM ASSY PONY 3X,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1950,3114.64336,1,0,P, ,18,0,Y,N,N,N,11827.512,0,0,0, ,0,0,8,7,0,Y,N,Y, ,N,0,0,1200,2,0,1920,0,0,1258.4,0,0,19.36,0,0,0,0,0,0,0,0,0, ,00:00.0,1544, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1950,3114.64336, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DADFC51, , 
70002461,"FLAT BAR 3/8 X 5 X 98-11/16""",PAR, , ,50,PY-FR-P013,"FLAT BAR 3/8 X 5 X 98-11/16""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,14.95,32.46887,6,0,N, ,0,0,Y,N,N,N,138.93675,0,0,0, ,0,0,4,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,6,14.95,32.46887, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,6,0,0,6, ,     ,0x000000011BBCA9C0, , 
70002494,"1"" SCH 80 X 180""  THREADED HYD PIPE",PAR, , ,50,25110006,"1"" SCH 80 X 180""  THREADED HYD PIPE",1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,29.25,32.47319,10,10,N, ,6,0,Y,N,N,N,157.75575,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,311.2,0,0,360.75,0,0,5.55,0,0,311.2,0,0,360.75,0,0,0, ,00:00.0,1104, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,29.25,32.47319, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,10,0,10, ,     ,0x000000011DFC0030, , 
70002507,"FLAT BAR 3/8 X 5 X 94-1/2""",PAR, , ,50,PY-FR-P011,"FLAT BAR 3/8 X 5 X 94-1/2""",1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,14.95,31.81282,8,8,N, ,6,0,Y,N,N,N,254.6532,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,1,0,1200,2,0,263.64,0,0,248.3,0,0,3.82,0,0,263.64,0,0,248.3,0,0,0, ,00:00.0,1112, ,0, , ,     ,     ,  , , , , ,00:00.0,N,8,14.95,31.81282, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,8,8,0,8, ,     ,0x000000011DFBF7A0, , 
70002513,ANGLE 2X2X1/4 X 5',PAR, , ,50,PY-FR-P074,ANGLE 2X2X1/4 X 5',1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,3.25,0.84436,28,28,N, ,2,0,Y,N,N,N,6.87098,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,23.65,0,0,107.25,0,0,1.65,0,0,23.65,0,0,107.25,0,0,0, ,00:00.0,1451, ,0, , ,     ,     ,  , , , , ,00:00.0,N,28,3.25,0.84436, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,28,28,0,28, ,     ,0x000000011CEE0016, , 
30001663,CLAIM #6700 - ABS SENSOR,WAR, , ,50,#0999998,Warranty Parts & Labour,**,9999,WARRANTY,00:00.0,00:00.0,00:00.0,NULL,N,N,M,0,0,1,0, , ,1,0,N,N,N,N,0,0,0,0, ,0,0,1,0,0,Y,N,Y, ,N,0,0,1200,6,0,278.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,810, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,0, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D0BD3EB, , 
30001664,CLAIM #6618 - SHIMMY SHOCKS,WAR, , ,50,#0999998,Warranty Parts & Labour,**,9999,WARRANTY,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,M,0,0,1,1, , ,2,0,N,N,N,N,0,0,0,0, ,0,0,1,0,0,Y,N,Y, ,N,2,0,1200,6,0,396.08,0,0,0,0,0,0,0,0,396.08,0,0,0,0,0,0, ,00:00.0,823, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,0,0, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011D0C03E9, , 
20044037,4686,SUB, , ,50,40952323,"GNK;; 35ADG 48"" HT 79"" SWING",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,5979.95094,1,0,N, ,35,0,Y,N,N,N,18664.2915,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,758.46,0,0,891.8,0,0,13.72,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,5979.95094, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E230E0F, , 
20044039,4658,SUB, , ,50,40961170,GOOSENECK FOR 42'48'53' ET,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,483.6,2166.90521,1,0,N, ,11,0,Y,N,N,N,7133.319,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,37.79,0,0,789.75,0,0,12.15,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,483.6,2166.90521, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E21A611, , 
20044053,"KIT STEEL GNK 114""  22.5",SUB, , ,50,40940192,"KIT STEEL GNK 114""  22.5",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,58.5,219.45977,1,0,N, ,0,0,Y,N,N,N,0,0,0,0, ,0,0,4,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,58.5,219.45977, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011BBC9180, , 
20044054,4766 GNK,SUB, , ,50,40940194,"BEAM ASS. PV GNK114""-18""KP",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,442.65,380.23558,1,0,N, ,6,0,Y,N,N,N,0,0,0,0, ,0,0,5,2,0,Y,N,Y, ,N,0,0,1200,2,0,363.34,0,0,356.2,0,0,5.48,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,442.65,380.23558, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DFCCEF9, , 
70002551,LEFT PIVOT ASSY,PAR, , ,50,TR-AFR-A004,LEFT PIVOT ASSY,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,52,98.63721,15,0,N, ,2,0,Y,N,N,N,379.9908,0,0,0, ,0,0,4,2,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,31.85,0,0,0.49,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,15,52,98.63721, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,15,0,0,15, ,     ,0x000000011D311E7F, , 
70002617,4374 4375 4376,PAR, , ,50,LB-FL-P026,BOTTOM FLOOR X-MEMBER,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,D,22.75,40.31908,18,18,P, ,3,0,Y,N,N,N,0,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,725.76,0,0,354.25,0,0,5.45,0,0,725.76,0,0,354.25,0,0,0, ,00:00.0,1119, ,0, , ,     ,     ,  , , , , ,00:00.0,N,18,22.75,40.31908, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,18,18,0,18, ,     ,0x000000011DB1F923, , 
70002620,RIDE HEIGHT BRACKET,PAR, , ,50,TR-AFR-P033,RIDE HEIGHT BRACKET,1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,D,5.85,0.41633,30,30,P, ,4,0,Y,N,N,N,0,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,13.26,0,0,120.25,0,0,1.85,0,0,13.26,0,0,120.25,0,0,0, ,00:00.0,1458, ,0, , ,     ,     ,  , , , , ,00:00.0,N,30,5.85,0.41633, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,30,30,0,30, ,     ,0x000000011CEDFB8D, , 
70002647,"21'-6"" T-BOX FLOOR",PAR, , ,50,TF1223,"21'-6"" T-BOX FLOOR",1,3384,STARGATE MFG LTD,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1235,4950.1195,1,0,O, ,0,0,N,N,N,N,0,0,0,0,109926,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,00:00.0,742, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1235,4950.1195, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D77FCEF, , 
20043940,GUSSET LANDING GEAR,SUB, , ,50,40955853,GUSSET LANDING GEAR,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1.95,2.47054,100,0,N, ,1,0,Y,N,N,N,13.35945,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,82.55,0,0,1.27,0,0,0,0,0,0,0,0,0, ,00:00.0,1523, ,0, , ,     ,     ,  , , , , ,00:00.0,N,100,1.95,2.47054, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,100,0,0,100, ,     ,0x000000011E40E6ED, , 
20043911,COUPLER PLATE ASS'Y,SUB, , ,50,40940207,COUPLER PLATE ASS'Y,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,48.1,375.17937,1,0,N, ,4,0,Y,N,N,N,0,0,0,0, ,0,0,5,4,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,100.1,0,0,1.54,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,48.1,375.17937, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DFEA670, , 
20043923,"FLAT BAR 1/4 X 2 X 4-1/2""",SUB, , ,50,40946374,"FLAT BAR 1/4 X 2 X 4-1/2""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,5.2,0.38579,40,0,N, ,1,0,Y,N,N,N,7.02334,0,0,0, ,0,0,3,1,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,19.5,0,0,0.3,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,40,5.2,0.38579, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,40,0,0,40, ,     ,0x000000011C97F687, , 
20043815,PLATE 1/4X101-1/2X25-29/32=18,SUB, , ,50,40959094,PLATE 1/4X101-1/2X25-29/32=18,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,32.5,145.52263,10,0,N, ,0,0,Y,N,N,N,345.52074,0,0,0, ,0,0,3,0,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,10,32.5,145.52263, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,10,0,0,10, ,     ,0x000000011BBC9098, , 
20043832,INSTALL KIT,SUB, , ,50,87TTB007-A,INSTALL KIT,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,35.1,72.42527,20,20,N, ,15,0,Y,N,N,N,273.91845,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,0,0,1466.98,0,0,453.7,0,0,6.98,0,0,1466.98,0,0,453.7,0,0,0, ,00:00.0,1047, ,0, , ,     ,     ,  , , , , ,00:00.0,N,20,35.1,72.42527, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,20,20,0,20, ,     ,0x000000011DFC051B, , 
20043836,"BRACKET 8-1/8 "" AIR TANK",SUB, , ,50,40900474,"BRACKET 8-1/8 "" AIR TANK",1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,1.95,1.47256,87,87,N, ,4,0,Y,N,N,N,7.67637,0,0,0, ,0,0,2,1,0,Y,N,Y, ,N,1,0,1200,2,0,122.38,0,0,79.95,0,0,1.23,0,0,122.38,0,0,79.95,0,0,0, ,00:00.0,1130, ,0, , ,     ,     ,  , , , , ,00:00.0,N,87,1.95,1.47256, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,87,87,0,87, ,     ,0x000000011D33FAED, , 
20043890,4711,SUB, , ,50,40993200,ALUMINUM TOOLBOX GNK COVER,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,63.7,17.35029,1,0,N, ,2,0,Y,N,N,N,210.8085,0,0,0, ,0,0,4,2,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,45.5,0,0,0.7,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,63.7,17.35029, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E20CC9C, , 
20043699,4725  Steel Kit,SUB, , ,50,41000084,"STEEL KIT 30TT ART 61""",1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,S,204.75,215.52804,1,0,P, ,5,0,Y,N,N,N,0,0,0,0, ,0,0,6,4,0,Y,N,Y, ,N,0,0,1200,2,0,0,0,0,117,0,0,1.8,0,0,0,0,0,0,0,0,0, ,00:00.0,1021, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,204.75,215.52804, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011DFD4C60, , 
20043673,TOWER X-MEMBER ASSY,SUB, , ,50,40993488,TOWER X-MEMBER ASSY,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,130,274.85,1,1,N, ,11,0,Y,N,N,N,1038.9975,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,322.34,0,0,145.6,0,0,2.24,0,0,322.34,0,0,145.6,0,0,0, ,00:00.0,1312, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,130,274.85, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011DB1FC3A, , 
20043509,4622  Beams,SUB, , ,50,40937161,"BEAM ASSY 53ET3X - 72""",1,7778,BWS MACHINE SHOP,00:00.0,00:00.0,00:00.0,NULL,N,N,S,1781,2353.65152,1,0,P, ,19,0,Y,N,N,N,12716.646,0,0,0, ,0,0,7,6,0,Y,N,Y, ,N,0,0,1200,2,0,2419.73,0,0,1019.85,0,0,15.69,0,0,0,0,0,0,0,0,0, ,00:00.0,1027, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,1781,2353.65152, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011D791C76, , 
20043524,"SLIDING RAMP HOIST 1 BAG 44""",SUB, , ,50,40948549,"SLIDING RAMP HOIST 1 BAG 44""",1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,130,373.16037,5,0,N, ,14,0,Y,N,N,N,1259.7051,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,0,0,1200,2,0,1251.93,0,0,380.9,0,0,5.86,0,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,5,130,373.16037, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,5,0,0,5, ,     ,0x000000011E23186E, , 
20043362,"KIT STEEL ""ET"" GOOSENECK",SUB, , ,50,40989475,"KIT STEEL ""ET"" GOOSENECK",1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,97.5,149.84412,2,2,N, ,15,0,Y,N,N,N,476.7735,0,0,0, ,0,0,4,3,0,Y,N,Y, ,N,1,0,1200,2,0,341.95,341.95,0,155.35,155.35,0,2.39,2.39,0,341.95,341.95,0,155.35,155.35,0,0, ,00:00.0,1351, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,97.5,149.84412, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,2,0,2, ,     ,0x000000011BBC8EDD, , 
20043295,RAMP 5 FT BEAVERTAIL SELFCLEAN,SUB, , ,50,40963708,RAMP 5 FT BEAVERTAIL SELFCLEAN,1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,81.25,82.51968,2,2,N, ,9,0,Y,N,N,N,403.32075,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,1,0,1200,2,0,173.06,173.06,0,302.9,302.9,0,4.66,4.66,0,173.06,173.06,0,302.9,302.9,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,2,81.25,82.51968, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,2,2,0,2, ,     ,0x000000011BBC8E9F, , 
10014373,SG WO 9183,TRA, , ,50,PONY 3X17-24826,38' PONY TRAILER FRAME 3X,3,1975,CASH ON DELIVERY,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,4816.5,28387.56865,1,1,O, ,250,0,Y,N,N,N,26028,0,0,0, ,0,0,15,13,0,Y,N,Y, ,N,4,0,1200,0,0,29773.61,29773.61,15671.89,7337.2,7337.2,139.75,112.88,112.88,2.15,29773.61,29773.61,0,7337.2,7340.45,0,0, ,00:00.0,1425, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,4816.5,28387.56865, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011D7BFD40, , 
10014547,8721TT-NO/TILT,TRA, , ,50,20NTT-102-24960,"TRAILER 20 TON ""NTT""",3,3303,REMORQUE LEWIS,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,5645.25,16148.52847,1,1,O, ,190,0,Y,N,N,N,25467,0,0,0,512782,0,0,15,13,0,Y,N,Y, ,N,1,0,1200,0,1,17844.37,11792.46,0,6277.05,3289,0,96.57,50.6,0,17844.37,0,0,6277.05,0,0,0, ,00:00.0,1504, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,5645.25,16148.52847, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,1,0,1, ,     ,0x000000011CBA5A10, , 
20043212,4717,SUB, , ,50,40933118,"CLAMP BUNK 3/8""",1, , ,00:00.0,00:00.0,00:00.0,00:00.0,Y,N,S,8.45,9.40157,4,4,N, ,5,0,Y,N,N,N,48.16313,0,0,0, ,0,0,5,4,0,Y,N,Y, ,N,1,0,1200,2,0,37.39,37.39,0,76.7,76.7,0,1.18,1.18,0,37.39,37.39,0,76.7,76.7,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,4,8.45,9.40157, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,4,4,0,4, ,     ,0x000000011BBC8E53, , 
20043218,4686,SUB, , ,50,40935810,SIDERAIL DS ASSY 35ADG2X53AGNR,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,341.25,518.34352,1,0,N, ,10,0,Y,N,N,N,2903.124,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,0,0,1200,2,0,516.03,0,0,238.55,7.8,0,3.67,0.12,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,341.25,518.34352, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E1F31DA, , 
20043216,4686,SUB, , ,50,40935809,SIDERAIL PS ASSY 35ADG2X53AGNR,1, , ,00:00.0,00:00.0,00:00.0,NULL,N,N,S,341.25,518.34352,1,0,N, ,5,0,Y,N,N,N,2748.9765,0,0,0, ,0,0,3,2,0,Y,N,Y, ,N,0,0,1200,2,0,531.16,0,0,144.3,7.8,0,2.22,0.12,0,0,0,0,0,0,0,0, ,NULL,0, ,0, , ,     ,     ,  , , , , ,00:00.0,N,1,341.25,518.34352, , , , , , ,0,S,1,M, ,NULL,0,NULL,0,1,0,0,1, ,     ,0x000000011E209438, , 
